Theta_MCP,Theta_PIP,Theta_DIP
1.195659929356708,0.6734133310707127,0.4713893317494988
1.195659929356708,0.6734133310707126,0.4713893317494987
1.1956599293543289,0.6734133310690078,0.4713893317483054
1.195659929354258,0.6734133310689572,0.4713893317482699
1.1956599293542582,0.6734133310689572,0.47138933174826997
1.1956599293542582,0.6734133310689573,0.47138933174826997
1.1956599293542585,0.6734133310689573,0.47138933174826997
1.1956599293542582,0.6734133310689572,0.47138933174826986
1.195659929354258,0.6734133310689572,0.4713893317482699
1.1956599293542582,0.6734133310689572,0.47138933174826986
1.1956599293542582,0.6734133310689573,0.47138933174826997
1.1956599293542582,0.6734133310689573,0.4713893317482699
1.1956599293542585,0.6734133310689572,0.47138933174826997
1.1956599293542578,0.673413331068957,0.47138933174826986
1.1956599293542582,0.6734133310689572,0.4713893317482699
1.1956599293542585,0.6734133310689572,0.47138933174827
1.1956599293542582,0.6734133310689572,0.47138933174826997
1.1956599293542582,0.6734133310689572,0.4713893317482699
1.1956599293542582,0.6734133310689572,0.4713893317482699
1.1956599293542582,0.6734133310689573,0.47138933174826997
1.195659929354258,0.6734133310689572,0.4713893317482701
1.1956599293542582,0.6734133310689572,0.47138933174826997
1.195659929354258,0.673413331068957,0.4713893317482698
1.1956599293542582,0.6734133310689573,0.4713893317482699
1.195659929354258,0.6734133310689571,0.47138933174826997
1.195659929354258,0.6734133310689572,0.47138933174826997
1.195659929354258,0.6734133310689572,0.47138933174826997
1.195659929354258,0.6734133310689572,0.47138933174827
1.1956599293542585,0.6734133310689573,0.47138933174827
1.1956599293542582,0.6734133310689571,0.47138933174826997
1.1956599293542582,0.6734133310689571,0.47138933174826997
1.1956599293542582,0.6734133310693676,0.4713893317485574
1.1956599293542582,0.6734133580166505,0.47138935061165516
1.1956599293542582,0.6759106383067002,0.47313744681469005
1.1956599293542582,0.6737969166770471,0.471657841673933
1.1956599293542582,0.3813291820782145,0.26693042745475004
1.1956599293542582,0.08695713656971923,0.06086999559880347
1.1956599293542576,0.0824734681860028,0.057731427730201956
1.1956599293260035,0.08517800550747257,0.05962460385523079
1.1956592662094236,0.08517735494877741,0.0596241484641442
1.0346573138123243,0.000178061709892459,0.0001246431969247212
0.9568091031936979,0.002045984472903183,0.001432189131032228
5.256000691364898,4.216519931406702,2.9515639519846917
18.559738272617256,19.243141840921194,13.470199288644835
32.2270715971819,35.6425890450798,24.94981233155586
37.96496127026023,43.45191999829247,30.41634399880472
41.35208100346963,47.83244950761334,33.48271465532934
44.15513961420756,51.18414303133564,35.828900121934936
45.13793813879306,52.69146936892904,36.88402855825033
45.709335957598356,53.64229234200613,37.549604639404286
46.61594881790153,54.44270461103324,38.109893227723276
48.099530124115596,55.10257939898977,38.57180557929283
49.21263090560791,56.81576612895811,39.77103629027068
50.29681533255564,58.737489251302605,41.116242475911825
51.710055368726906,70.91241920713969,49.638693444997784
53.21350223520729,91.2270856255982,63.858959937918726
54.457551709306024,100.0,70.0
55.11793870552444,100.0,70.0
55.6275914426681,100.0,70.0
55.903951454007206,100.0,70.0
55.8877381678252,99.99999999999999,69.99999999999999
55.887967609733394,100.0,69.99999999999997
55.88796762165966,100.0,70.0
55.88796762166006,99.99999999999997,69.99999999999999
55.887967623424174,100.0,70.0
55.88786036649097,99.99999999999986,69.99999999999991
55.960523169135115,99.99999998451163,69.99999998915813
55.50511922905064,99.99911777828734,69.99938244480111
54.742360232360454,95.18842223871403,66.63189556709982
54.43596248326421,82.82816225398076,57.97971357778654
54.62066733297256,75.0529394587086,52.53705762109602
54.346457602477265,71.59729787267558,50.118108510872894
52.00417534729855,66.80700405205057,46.7649028364354
46.2823685159961,57.881967351650104,40.51737714615507
35.622491832144796,39.63315289667312,27.743207027671176
21.481549430489956,18.59905086748779,13.019335607241452
12.850504151728538,8.73254362691024,6.112780538837169
8.615072767682296,6.030225959805576,4.2211581718639035
4.751573422397936,3.6163547179554545,2.5314483025688177
1.960969614712933,1.941276467513997,1.3588935272597977
0.34448809658572843,0.6468209732578293,0.45277468128048043
